Habitaciones;Banos;Parqueaderos;Area_construida;Area_privada;Estrato;Estado;Anos;Administracion;Ascensor;Circuito_cerrado;Parqueadero_visitantes;Porteria;Zonas_verdes;Salon_comunal;Balcon;Barra_americana;Calentador;Chimenea;Citofono;Cocina_integral;Terraza;Vigilancia;Parques_cercanos;Estudio;Patio;Deposito;Tipo;Precio
3;3;2;119;102;4;No definida;1;310000;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;Apartamento;820000000
3;2;1;78;78;3;No definida;1;310000;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Apartamento;450000000
3;2;1;78;78;3;No definida;1;310000;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Apartamento;450000000
3;2;1;78;78;3;No definida;1;310000;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Apartamento;450000000
2;2;1;55;55;4;No definida;1;312400;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;Apartamento;330000000
3;2;2;93;93;4;Excelente;1;314400;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;Apartamento;560000000
3;2;1;76;76;5;Bueno;1;314400;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;543000000
3;2;1;76;76;5;Bueno;1;314400;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;543000000
3;2;1;90;0;3;Excelente;1;315000;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;390000000
3;2;1;75;75;4;Excelente;1;315000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;470000000
2;2;0;58;0;3;Bueno;1;315000;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;Apartamento;250000000
3;2;1;84,47;84;4;Excelente;1;315900;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;Apartamento;450000000
3;2;1;85;0;5;Excelente;1;317000;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;Apartamento;490000000
1;2;1;64;58;4;Bueno;1;317000;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;385000000
3;3;2;114;114;5;No definida;1;318000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;550000000
3;2;1;90;90;4;Excelente;1;318100;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;Apartamento;500000000
3;3;1;81;81;4;No definida;1;319000;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;0;0;1;Apartamento;630000000
3;3;1;81;81;4;No definida;1;319000;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;0;0;1;Apartamento;630000000
3;3;1;81;81;4;No definida;1;319000;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;0;0;1;Apartamento;630000000
1;2;1;53;53;4;No definida;1;319000;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;Apartamento;375000000
3;3;2;120;110;5;Bueno;1;320000;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;Apartamento;838000000
3;3;2;96;0;5;Excelente;1;320000;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;1;Apartamento;670000000
3;3;2;120;0;5;Excelente;1;320000;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;Apartamento;850000000
3;2;1;78;69;4;Excelente;1;320000;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;550000000
3;2;1;78;69;4;Excelente;1;320000;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;550000000
3;2;1;80;80;4;No definida;1;320000;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;Apartamento;498000000
3;2;2;64;64;4;Bueno;1;320000;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;580000000
3;2;2;88;88;4;Excelente;1;320000;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;Apartamento;480000000
3;2;1;86;0;4;No definida;1;320000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;490000000
3;2;2;87;0;4;Excelente;1;320000;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;765000000
3;2;2;88;88;4;Excelente;1;320000;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;Apartamento;480000000
2;2;1;68;0;4;No definida;1;320000;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;520000000
2;2;2;72;72;4;No definida;1;320000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;365000000
1;2;2;55;55;6;Bueno;1;320000;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Apartamento;490000000
1;2;2;55;55;6;Bueno;1;320000;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Apartamento;490000000
3;2;1;89;84;4;Bueno;1;322000;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;Apartamento;345000000
1;1;1;48;48;4;Bueno;1;322000;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;403844000
1;2;1;68;68;6;Bueno;1;323700;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;Apartamento;510000000
3;2;2;91;91;4;No definida;1;324500;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;730000000
1;2;1;42,57;0;6;No definida;1;326700;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;345000000
1;2;1;53;53;5;Bueno;1;327000;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;Apartamento;420000000
1;2;1;53;53;5;Bueno;1;327000;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;Apartamento;450000000
1;1;2;50;0;4;No definida;1;327000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;321200000
2;2;2;64,5;60;5;Excelente;1;329000;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;Apartamento;410000000
2;2;2;64,5;60;5;Excelente;1;329000;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;Apartamento;410000000
3;2;1;70;70;4;No definida;1;329900;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;310000000
3;5;3;190;190;5;No definida;1;330000;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;1490000000
3;3;2;101;100;4;No definida;1;330000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;620000000
3;3;1;99;99;4;No definida;1;330000;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;450000000
3;2;1;62;0;3;No definida;1;330000;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;270000000
3;2;1;62;0;3;No definida;1;330000;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;270000000
3;2;1;79;0;5;Excelente;1;330000;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;Apartamento;560000000
3;2;1;62;0;3;No definida;1;330000;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;270000000
3;2;1;89;87;5;Excelente;1;330000;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;470000000
3;2;1;78;74;4;No definida;1;330000;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;560000000
3;2;2;86;77;4;Bueno;1;330000;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;569999999
2;2;1;68;0;4;No definida;1;330000;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;510000000
1;1;1;40;40;4;Bueno;1;330000;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;400000000
3;2;2;81;0;4;Excelente;1;332000;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;525000000
1;2;1;59;59;6;Bueno;1;332000;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;Apartamento;460000000
2;2;2;64;0;4;Excelente;1;335000;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;389000000
1;2;1;60;60;3;Excelente;1;335000;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;Apartamento;380000000
1;1;1;45;42;5;Excelente;1;335000;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;Apartamento;295000000
2;3;1;72,8;64,85;4;No definida;1;335800;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;455000000
2;3;1;72,8;64,85;4;No definida;1;335800;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;455000000
2;3;1;72,8;64,85;4;No definida;1;335800;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;455000000
2;3;1;72,8;64,85;4;No definida;1;335800;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;455000000
2;3;1;72,8;64,85;4;No definida;1;335800;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;455000000
2;3;1;72,8;64,85;4;No definida;1;335800;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;455000000
2;2;1;79;79;4;Excelente;1;337000;1;1;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;Apartamento;495000000
2;3;1;73,67;74;4;Excelente;1;338000;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;499000000
2;3;1;73,67;74;4;Excelente;1;338000;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;499000000
2;3;1;73;73;4;Bueno;1;338000;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;499000000
3;2;1;58;54;3;No definida;1;339000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;328000000
1;1;1;59;59;4;Excelente;1;339600;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;320000000
1;1;1;59;59;4;Excelente;1;339600;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;320000000
1;1;1;59;59;4;Excelente;1;339600;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;320000000
3;3;2;99;99;4;No definida;1;340000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;550000000
3;3;2;88;83;4;Excelente;1;340000;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;530000000
3;2;2;101;101;4;Bueno;1;340000;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;745000000
2;2;1;85,59;79,15;4;No definida;1;340000;1;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;396000000
2;2;1;85,59;79,15;4;No definida;1;340000;1;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;396000000
2;2;1;70;62;4;No definida;1;340000;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;530000000
2;2;1;62;62;4;Bueno;1;340000;0;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;Apartamento;530000000
2;2;1;43;43;4;Bueno;1;340000;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;310000000
2;2;1;43;43;4;Bueno;1;340000;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;310000000
3;3;2;120;0;4;No definida;1;342000;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;795000000
3;2;1;78;0;4;No definida;1;342000;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;413000000
2;2;1;55;63;3;No definida;1;343100;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;470000000
3;2;1;89;0;3;No definida;1;343800;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;Apartamento;430000000
3;2;1;89;0;3;No definida;1;343800;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;Apartamento;430000000
3;3;2;83;83;5;Bueno;1;345000;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;Apartamento;580000000
3;2;1;58;58;3;Bueno;1;346000;0;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;Apartamento;261000000
3;4;2;222;207;5;Bueno;1;350000;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;Casa;1298000000
3;3;2;83;80;4;Bueno;1;350000;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;480000000
3;3;2;109;109;5;Bueno;1;350000;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;495000000
3;3;1;87;87;4;No definida;1;350000;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;610000000
3;3;1;87;87;4;No definida;1;350000;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;610000000
3;3;2;119;0;4;Excelente;1;350000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;800000000
3;2;2;100;0;4;Excelente;1;350000;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;Apartamento;500000000
3;2;2;88;102;4;Excelente;1;350000;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;650000000
3;2;2;88;102;4;Excelente;1;350000;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;650000000
3;2;1;83;0;3;No definida;1;350000;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;390000000
3;2;1;71;71;4;No definida;1;350000;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;Apartamento;380000000
3;2;1;78;78;3;No definida;1;350000;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;Apartamento;385000000
3;2;1;87;0;3;Excelente;1;350000;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;1;Apartamento;460000000
3;2;1;85;0;4;Bueno;1;350000;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;Casa;300000000
3;2;2;81;0;4;Excelente;1;350000;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;Apartamento;550000000
2;3;1;68;63;5;Excelente;1;350000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;420000000
2;2;1;58;58;3;No definida;1;350000;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;Apartamento;275000000
2;2;1;74;0;3;No definida;1;350000;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;Apartamento;498000000
1;2;1;55;55;6;No definida;1;350000;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;Apartamento;440000000
1;2;1;55;55;6;No definida;1;350000;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;Apartamento;440000000
1;2;1;55;55;6;No definida;1;350000;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;Apartamento;440000000
3;3;2;106;106;4;Excelente;1;355000;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;Apartamento;750000000
3;2;2;93;93;4;No definida;1;355000;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;440000000
2;2;2;73;73;4;No definida;1;355000;1;1;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;Apartamento;440000000
3;2;1;80,13;72;5;Excelente;1;357000;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;Apartamento;520000000
2;2;2;79;75;4;Excelente;1;358000;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;Apartamento;435000000
2;2;2;79;75;4;Excelente;1;358000;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;Apartamento;435000000
3;3;2;112;112;5;Excelente;1;360000;1;0;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;Apartamento;720000000
3;3;2;112;112;5;Excelente;1;360000;1;0;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;Apartamento;720000000
3;2;2;106;0;5;Excelente;1;360000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;560000000
2;2;1;78;78;5;Excelente;1;360000;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;Apartamento;435000000
2;2;1;99,7;88,7;4;No definida;1;360000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;500000000
2;2;1;99,7;88,7;4;No definida;1;360000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;500000000
2;2;1;99,7;88,7;4;No definida;1;360000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;500000000
2;2;1;99,7;88,7;4;No definida;1;360000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;500000000
2;2;1;99,7;88,7;4;No definida;1;360000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;500000000
1;1;0;39,12;39;4;Excelente;1;360000;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;Apartamento;225000000
1;1;1;50;48;5;No definida;1;361000;1;1;1;1;0;0;0;1;1;0;1;1;0;1;0;0;0;0;Apartamento;400000000
3;3;2;101;101;4;No definida;1;362000;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;680000000
3;3;2;101;101;4;No definida;1;362000;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;680000000
3;2;1;82;82;4;No definida;1;364000;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;499000000
1;2;1;49,61;43,6;3;No definida;1;364500;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;Apartamento;390000000
1;2;1;49,61;43,6;3;No definida;1;364500;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;Apartamento;390000000
3;2;1;73;73;3;No definida;1;365000;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;360000000
2;2;1;73,2;0;4;Excelente;1;365000;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;Apartamento;440000000
1;1;0;30;30;4;Bueno;1;365800;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;298000000
3;2;1;85;0;3;No definida;1;366000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;390000000
2;3;1;81;0;4;Excelente;1;366000;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;435000000
1;1;1;46;46;5;Bueno;1;367000;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Apartamento;450000000
1;1;1;46;46;5;Bueno;1;367000;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Apartamento;450000000
1;2;2;53;46;5;Excelente;1;367200;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;400000000
3;3;2;119;108;5;Bueno;1;368000;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;970000000
3;3;2;119;108;5;Bueno;1;368000;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;970000000
1;1;1;52;52;5;Bueno;1;368000;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;378000000
3;5;3;147;147;5;No definida;1;370000;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;Apartamento;970000000
3;3;2;117;117;4;Excelente;1;370000;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;Apartamento;660000000
3;3;2;117;117;4;Excelente;1;370000;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;Apartamento;660000000
1;2;1;56;56;6;Bueno;1;370000;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;Apartamento;450000000
2;2;1;77;0;4;No definida;1;371000;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;650000000
3;2;1;67;63;3;Bueno;1;372000;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;360000000
3;2;1;67;63;3;Bueno;1;372000;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;Apartamento;360000000
2;2;2;78;78;5;Bueno;1;372000;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;610000000
2;2;2;78;78;5;Bueno;1;372000;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;610000000
1;2;1;67;67;5;No definida;1;373000;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;Apartamento;536500000
1;2;1;67;67;5;Bueno;1;373500;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;Apartamento;536500000
2;3;1;76;0;5;No definida;1;374100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;425000000
3;2;1;78,28;69,73;4;No definida;1;377000;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;325000000
3;2;1;78,28;69,73;4;No definida;1;377000;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;325000000
3;2;1;78,28;69,73;4;No definida;1;377000;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;325000000
3;2;1;78,28;69,73;4;No definida;1;377000;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;325000000
3;2;1;78,28;69,73;4;No definida;1;377000;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;325000000
1;2;1;72;61;5;Excelente;1;379000;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;Apartamento;412000001
1;2;1;72;61;5;Excelente;1;379000;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;Apartamento;412000001
1;2;1;72;61;5;Excelente;1;379000;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;Apartamento;412000001
3;3;2;120;120;5;Bueno;1;379800;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;Apartamento;950000000
3;2;1;96;96;5;Bueno;1;380000;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;710000000
3;2;1;118;118;5;No definida;1;380000;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;1070000000
2;2;1;74;74;5;No definida;1;380000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;545000000
1;2;2;75;75;5;Bueno;1;380000;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;780000000
3;2;1;88;72;3;No definida;1;381700;1;0;0;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;Apartamento;430000000
2;2;1;78;75;5;Excelente;1;382000;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;Apartamento;435000000
3;2;1;74;74;4;Excelente;1;385000;1;0;1;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;Apartamento;525000000
3;2;2;84;84;5;No definida;1;389000;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;Apartamento;515000000
2;2;2;83;83;4;No definida;1;389000;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;Apartamento;480000000
3;3;2;82;0;4;No definida;1;390000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;510000000
3;3;2;87;76;4;No definida;1;390000;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;Apartamento;670000000
3;3;2;104;93;4;Excelente;1;390000;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;695000000
3;2;2;87;0;5;No definida;1;390000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;519000000
3;2;2;87;0;5;Excelente;1;390000;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;525000000
3;2;2;87;0;5;Excelente;1;390000;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;525000000
3;2;2;97;85;4;Bueno;1;390000;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;Apartamento;640000000
3;2;2;87;0;5;No definida;1;390000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;519000000
2;2;2;72;65;3;No definida;1;393000;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;500000000
1;2;1;61;61;6;No definida;1;395000;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;Apartamento;525000000
3;2;1;104;104;5;No definida;1;397000;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;575000000
1;2;1;57;55;6;No definida;1;397000;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;430000000
2;1;1;51;51;5;No definida;1;398000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;330000000
3;3;2;110;110;4;No definida;1;400000;0;1;1;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;Apartamento;650000000
3;3;2;104;104;3;Excelente;1;400000;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;Apartamento;485000000
3;2;3;90;90;4;Bueno;1;400000;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;Apartamento;490000000
3;2;1;87;87;4;No definida;1;400000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;530000000
3;2;2;112;112;5;Bueno;1;400000;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;615000000
3;2;1;75;0;3;Excelente;1;400000;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;425000000
2;2;1;82;82;3;No definida;1;400000;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;490000000
2;2;1;72;70;5;Excelente;1;400000;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;Apartamento;540000000
2;2;1;75;68;4;Bueno;1;400000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;540000000
2;2;2;67;67;5;Bueno;1;400000;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;650000000
2;2;1;80;0;5;Excelente;1;400000;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;445000000
2;2;1;80;0;5;Excelente;1;400000;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;445000000
1;2;1;57;57;5;Bueno;1;400000;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;Apartamento;480000000
